Business Name,Phone,Website,Maps Link,Rating,Review Count,Category,Address,Business Age,Opening Hours,Latest Review,Status,Priority,Follow-up Date
HARI VAN - A Royal wedding Destination,098290 42621,http://www.harivan.com/,https://www.google.com/maps/place/HARI+VAN+-+A+Royal+wedding+Destination/data=!4m7!3m6!1s0x396dca82743b43a1:0x2cbb164c35ab82a1!8m2!3d26.8221325!4d75.7533684!16s%2Fg%2F11d_thwj5d!19sChIJoUM7dILKbTkRoYKrNUwWuyw?authuser=0&hl=en&rclk=1,4.4,968,Event venue,"KESAR CHOURAHA, Rampura Rd",,Open,,Not Called,None,
Aman Khandelwal,070733 88623,,https://www.google.com/maps/place/Aman+Khandelwal/data=!4m7!3m6!1s0x396dcb67b1b4a041:0xee68c448668a509a!8m2!3d26.819358!4d75.793719!16s%2Fg%2F11hz9btpqr!19sChIJQaC0sWfLbTkRmlCKZkjEaO4?authuser=0&hl=en&rclk=1,5.0,1,Event management company,Open,,· Closes 8 pm,,Not Called,None,
Balaji Dj Sound S Events,096102 02727,,https://www.google.com/maps/place/Balaji+Dj+Sound+S+Events/data=!4m7!3m6!1s0x396dca7fd7d10c27:0xf694acdd8289894e!8m2!3d26.8207507!4d75.7604398!16s%2Fg%2F11td8chgg2!19sChIJJwzR13_KbTkRTomJgt2slPY?authuser=0&hl=en&rclk=1,5.0,2,Business related,Open now,,,,Not Called,None,
Cordial Event Management,073397 61102,https://www.cordial.events/,https://www.google.com/maps/place/Cordial+Event+Management/data=!4m7!3m6!1s0x27fe5b38d82c5383:0x7e074de4d30f76e2!8m2!3d26.8852108!4d75.7905578!16s%2Fg%2F11y_qqwpjv!19sChIJg1Ms2Dhb_icR4nYP0-RNB34?authuser=0&hl=en&rclk=1,,,Event management company,,,Open 24 hours,,Not Called,None,
Renew Dance Academy & event company · Visited link,079768 89461,,https://www.google.com/maps/place/Renew+Dance+Academy+%26+event+company/data=!4m7!3m6!1s0x396dca05a16f9d33:0xf60a4d50d4e37613!8m2!3d26.8185183!4d75.7966633!16s%2Fg%2F11cmyxsht3!19sChIJM51voQXKbTkRE3bj1FBNCvY?authuser=0&hl=en&rclk=1,4.9,88,Dance school,Open,,· Closes 9 pm,,Not Called,None,
Pink city decoration,080009 89153,https://pinkcitydecoration.in/,https://www.google.com/maps/place/Pink+city+decoration/data=!4m7!3m6!1s0x45fc86d236d9974b:0x51e413630c0546ea!8m2!3d26.865792!4d75.7592104!16s%2Fg%2F11mkzkj_33!19sChIJS5fZNtKG_EUR6kYFDGMT5FE?authuser=0&hl=en&rclk=1,4.6,20,Event management company,,,Open 24 hours,,Not Called,None,
The Forth Event Management,077370 27113,https://forthevent.in/,https://www.google.com/maps/place/The+Forth+Event+Management/data=!4m7!3m6!1s0x396db3b0f3d11c71:0x24ba2b80d5ee6bf1!8m2!3d26.9564423!4d75.7765754!16s%2Fg%2F11b6srj5f3!19sChIJcRzR87CzbTkR8Wvu1YAruiQ?authuser=0&hl=en&rclk=1,4.3,9,Event management company,"FIRST FLOOR, Natani Tower, 6B, Sector 1 Rd",,Open,,Not Called,None,
Garima Decoration,085039 70087,https://www.garimadecoration.com/,https://www.google.com/maps/place/Garima+Decoration/data=!4m7!3m6!1s0x396dc9c0c0e9fd19:0xc651cad7fbe6284a!8m2!3d26.8016429!4d75.818151!16s%2Fg%2F11gzs52z0z!19sChIJGf3pwMDJbTkRSijm-9fKUcY?authuser=0&hl=en&rclk=1,4.6,53,Event management company,Open,,· Closes 8 pm,,Not Called,None,
Jai shree Krishna Tent & Events,099825 29008,https://jsktentandevents.com/,https://www.google.com/maps/place/Jai+shree+Krishna+Tent+%26+Events/data=!4m7!3m6!1s0x396db76d25cd4727:0x28b3e6db4939e4ed!8m2!3d26.7961355!4d75.8575564!16s%2Fg%2F11g0gn91nn!19sChIJJ0fNJW23bTkR7eQ5Sdvmsyg?authuser=0&hl=en&rclk=1,4.9,598,Tent House Supplier,Open,,· Closes 8 pm,,Not Called,None,
Saini decoration & events,080059 94363,,https://www.google.com/maps/place/Saini+decoration+%26+events/data=!4m7!3m6!1s0x396db5b04ef29ec7:0x4204b706d0612aa1!8m2!3d26.8883395!4d75.7955778!16s%2Fg%2F11ng0m22my!19sChIJx57yTrC1bTkRoSph0Aa3BEI?authuser=0&hl=en&rclk=1,5.0,199,Event management company,Open,,· Closes 10 pm,,Not Called,None,
Jaipur Birthday Decor,097997 37222,http://jaipurbirthdaydecor.com/,https://www.google.com/maps/place/Jaipur+Birthday+Decor/data=!4m7!3m6!1s0x396db5a4251a6a33:0xf6b6aaed55a4574f!8m2!3d26.8717916!4d75.7757073!16s%2Fg%2F11css0d2kd!19sChIJM2oaJaS1bTkRT1ekVe2qtvY?authuser=0&hl=en&rclk=1,4.5,215,Party planner,Open,,· Closes 9 pm,,Not Called,None,
Subham Events & Flower Decorators,098298 51555,,https://www.google.com/maps/place/Subham+Events+%26+Flower+Decorators/data=!4m7!3m6!1s0x396db57a664e2e79:0x97442e390012394f!8m2!3d26.8463724!4d75.7953862!16s%2Fg%2F11fmzgq7b_!19sChIJeS5OZnq1bTkRTzkSADkuRJc?authuser=0&hl=en&rclk=1,4.8,25,Event planner,Open 24 hours,,"Tamara Marriage Garden Durgapura, Durga pura, near BSNL CSC Durgapura Tonk Road Jaipur",,Not Called,None,
The Eventor Mosaic Decoration,,,https://www.google.com/maps/place/The+Eventor+Mosaic+Decoration/data=!4m7!3m6!1s0x396dc96ac81ae3ff:0xc16efeb44f3b0406!8m2!3d26.8024137!4d75.833845!16s%2Fg%2F11tdkzk90k!19sChIJ_-MayGrJbTkRBgQ7T7T-bsE?authuser=0&hl=en&rclk=1,4.9,11,Event planner,Open,,· Closes 6 pm,,Not Called,None,
FOREVER LUX EVENTS,088907 54857,,https://www.google.com/maps/place/FOREVER+LUX+EVENTS/data=!4m7!3m6!1s0x396db5fd806a161f:0xae0d143872896725!8m2!3d26.8370385!4d75.7909552!16s%2Fg%2F11myvdhbty!19sChIJHxZqgP21bTkRJWeJcjgUDa4?authuser=0&hl=en&rclk=1,5.0,9,Event planner,Open 24 hours,,,,Not Called,None,
Dream Celebration,080057 62354,,https://www.google.com/maps/place/Dream+Celebration/data=!4m7!3m6!1s0x396db53a821e6be9:0x57b421bde3928681!8m2!3d26.8718125!4d75.7755989!16s%2Fg%2F11j32y7rfx!19sChIJ6Wsegjq1bTkRgYaS470htFc?authuser=0&hl=en&rclk=1,4.8,159,Event management company,Open 24 hours,,,,Not Called,None,
MahiDecor,081188 36150,,https://www.google.com/maps/place/MahiDecor/data=!4m7!3m6!1s0x396dcb4709d100ef:0xa5ce3b8d031521a9!8m2!3d26.823101!4d75.7915746!16s%2Fg%2F11tnwcpcc_!19sChIJ7wDRCUfLbTkRqSEVA407zqU?authuser=0&hl=en&rclk=1,5.0,5,Event planner,Open,,· Closes 9 pm,,Not Called,None,
Golden Jacquard Events,082099 68710,,https://www.google.com/maps/place/Golden+Jacquard+Events/data=!4m7!3m6!1s0x396db551342afb31:0xabee159321418db0!8m2!3d26.8400336!4d75.7479464!16s%2Fg%2F11vqj6zsfz!19sChIJMfsqNFG1bTkRsI1BIZMV7qs?authuser=0&hl=en&rclk=1,4.5,17,Wedding planner,Open now,,,,Not Called,None,
Ashu Flower decoration and wedding planner,090791 51612,http://www.ashuflowerdecoretionandweddingplanner.com/,https://www.google.com/maps/place/Ashu+Flower+decoration+and+wedding+planner/data=!4m7!3m6!1s0x396dc9b322e5a1d3:0xc01cfdf938df70cc!8m2!3d26.7986314!4d75.8126557!16s%2Fg%2F11h6qdhb3h!19sChIJ06HlIrPJbTkRzHDfOPn9HMA?authuser=0&hl=en&rclk=1,5.0,31,Wedding planner,Open 24 hours,,,,Not Called,None,
Harshit paints and home decor,096360 73006,https://g.co/kgs/JttuC2F,https://www.google.com/maps/place/Harshit+paints+and+home+decor/data=!4m7!3m6!1s0x396dcb988991385b:0x77d3b8b22d2abe5c!8m2!3d26.8176325!4d75.7645008!16s%2Fg%2F11vx2d1m53!19sChIJWziRiZjLbTkRXL4qLbK403c?authuser=0&hl=en&rclk=1,4.8,375,Interior Decorator,Open 24 hours,,,,Not Called,None,
Jaipur Decoration,079762 97425,,https://www.google.com/maps/place/Jaipur+Decoration/data=!4m7!3m6!1s0x396db5b2c21e0505:0xa77d61453d1b6054!8m2!3d26.8715592!4d75.7460937!16s%2Fg%2F11vlzlr9_3!19sChIJBQUewrK1bTkRVGAbPUVhfac?authuser=0&hl=en&rclk=1,5.0,2,Event management company,Open 24 hours,,,,Not Called,None,
Event Decorations Jaipur,085609 91725,,https://www.google.com/maps/place/Event+Decorations+Jaipur/data=!4m7!3m6!1s0x396db5df0619e267:0x4c5201daf2d11317!8m2!3d26.8882247!4d75.7611132!16s%2Fg%2F11y43yl6sj!19sChIJZ-IZBt-1bTkRFxPR8toBUkw?authuser=0&hl=en&rclk=1,5.0,2,Event planner,Open 24 hours,,,,Not Called,None,
Bellavista party decoration,,https://sites.google.com/view/bellavistapartydecoration/home,https://www.google.com/maps/place/Bellavista+party+decoration/data=!4m7!3m6!1s0x2852262aa696806b:0xc7b8a1e5f9d9b62!8m2!3d27.2871214!4d75.4839992!16s%2Fg%2F11xlqg8j99!19sChIJa4CWpiomUigRYpudXx6Keww?authuser=0&hl=en&rclk=1,5.0,5,Event planner,Open 24 hours,,,,Not Called,None,
Interior Decorators Jaipur,096109 94969,https://interiordecoratorsjaipur.in/,https://www.google.com/maps/place/Interior+Decorators+Jaipur/data=!4m7!3m6!1s0x396db5a1f5ed4ae3:0x88910c266a0d7dc8!8m2!3d26.847782!4d75.766169!16s%2Fg%2F11c1n6kyj9!19sChIJ40rt9aG1bTkRyH0NaiYMkYg?authuser=0&hl=en&rclk=1,4.8,135,Interior designer,Open 24 hours,,,,Not Called,None,
Nishu Decors,,,https://www.google.com/maps/place/Nishu+Decors/data=!4m7!3m6!1s0x396dc900470803d1:0xaf97e67fcf95ea31!8m2!3d26.8110783!4d75.8174617!16s%2Fg%2F11mz2pch6y!19sChIJ0QMIRwDJbTkRMeqVz3_ml68?authuser=0&hl=en&rclk=1,4.9,7,Event planner,Open 24 hours,,,,Not Called,None,
ROYAL RAJASTHAN WEDDING,099829 44888,https://royalrajasthanwedding.in/,https://www.google.com/maps/place/ROYAL+RAJASTHAN+WEDDING/data=!4m7!3m6!1s0x396db56028eb62c3:0x56a93c48bc9bcffc!8m2!3d26.8335596!4d75.8037588!16s%2Fg%2F11rpbrncpz!19sChIJw2LrKGC1bTkR_M-bvEg8qVY?authuser=0&hl=en&rclk=1,4.8,71,Wedding planner,Open,,· Closes 6 pm,,Not Called,None,
The RG Events & Decoration India,072979 37734,https://www.rgevents.in/,https://www.google.com/maps/place/The+RG+Events+%26+Decoration+India/data=!4m7!3m6!1s0x396db151b132012b:0x44afab1577a8f691!8m2!3d26.9291248!4d75.8165935!16s%2Fg%2F11c6rhnyyc!19sChIJKwEysVGxbTkRkfaodxWrr0Q?authuser=0&hl=en&rclk=1,4.1,426,Event management company,Open,,· Closes 11 pm,,Not Called,None,
"Wedding Decor in Jaipur- Best Indian wedding Decorator jaipur,Rajasthan",,https://www.facebook.com/share/1H15AoX8YY/,"https://www.google.com/maps/place/Wedding+Decor+in+Jaipur-+Best+Indian+wedding+Decorator+jaipur,Rajasthan/data=!4m7!3m6!1s0x396db6bef8eaaf8d:0xd6f289a6ea5f6e25!8m2!3d26.9018993!4d75.8261734!16s%2Fg%2F1pp2x80kz!19sChIJja_q-L62bTkRJW5f6qaJ8tY?authuser=0&hl=en&rclk=1",3.8,40,Event planner,Open,,· Closes 8 pm,,Not Called,None,
Partiana,091167 79504,,https://www.google.com/maps/place/Partiana/data=!4m7!3m6!1s0x396db7e3d4298303:0xf952c58aa6fd92f7!8m2!3d26.8852108!4d75.7905578!16s%2Fg%2F11q1tmt14p!19sChIJA4Mp1OO3bTkR95L9porFUvk?authuser=0&hl=en&rclk=1,4.9,37,Event planner,Open 24 hours,,,,Not Called,None,
Jaipur Decor,098294 55525,https://www.jaipurdecor.in/,https://www.google.com/maps/place/Jaipur+Decor/data=!4m7!3m6!1s0x64ba01290f77bc0d:0xa37900009f3184ef!8m2!3d26.8852108!4d75.7905578!16s%2Fg%2F11y4q69lbv!19sChIJDbx3DykBumQR74QxnwAAeaM?authuser=0&hl=en&rclk=1,5.0,36,Aadhaar center,Open 24 hours,,,,Not Called,None,
Houzparty - Best House Party & Event Planner in Jaipur,098283 09309,https://houzparty.com/,https://www.google.com/maps/place/Houzparty+-+Best+House+Party+%26+Event+Planner+in+Jaipur/data=!4m7!3m6!1s0x396db515d166d9e5:0x74aa56b61f0d1865!8m2!3d26.8710337!4d75.7764652!16s%2Fg%2F11j1l2sgdg!19sChIJ5dlm0RW1bTkRZRgNH7ZWqnQ?authuser=0&hl=en&rclk=1,5.0,13,Party planner,Open now,,,,Not Called,None,
Light decoration - mohit electronics decoration,093511 57753,,https://www.google.com/maps/place/Light+decoration+-+mohit+electronics+decoration/data=!4m7!3m6!1s0x396db71108070e87:0xecf141276decb5db!8m2!3d26.8381818!4d75.8148742!16s%2Fg%2F11yj5rdvm_!19sChIJhw4HCBG3bTkR27XsbSdB8ew?authuser=0&hl=en&rclk=1,5.0,10,Wedding service,Open,,· Closes 10:30 pm,,Not Called,None,
Party Central,078509 25306,,https://www.google.com/maps/place/Party+Central/data=!4m7!3m6!1s0x396db53e91ce62fd:0x65407e853877e1e4!8m2!3d26.8852108!4d75.7905578!16s%2Fg%2F11gw1cmk46!19sChIJ_WLOkT61bTkR5OF3OIV-QGU?authuser=0&hl=en&rclk=1,5.0,13,Event planner,Open 24 hours,,,,Not Called,None,
Eden Garden and Resorts ( Best Marriage Garden In Jaipur ),086909 22011,http://edengardenandresorts.in/,https://www.google.com/maps/place/Eden+Garden+and+Resorts+%28+Best+Marriage+Garden+In+Jaipur+%29/data=!4m7!3m6!1s0x396db57fdeda14fd:0x999485b9c6af01a2!8m2!3d26.8232867!4d75.7495789!16s%2Fg%2F11t9d1ds9h!19sChIJ_RTa3n-1bTkRogGvxrmFlJk?authuser=0&hl=en&rclk=1,4.4,328,Wedding venue,Open 24 hours,,,,Not Called,None,
Peepliwal events jaipur,096801 40228,http://www.peepliwalevents.in/,https://www.google.com/maps/place/Peepliwal+events+jaipur/data=!4m7!3m6!1s0x396dc9af500d5d7d:0x7cc5121dd5848f4c!8m2!3d26.7986024!4d75.8142423!16s%2Fg%2F11yb4gmkmd!19sChIJfV0NUK_JbTkRTI-E1R0SxXw?authuser=0&hl=en&rclk=1,5.0,4,Event planner,Open 24 hours,,,,Not Called,None,
Renowned Events Wedding and Party Planner,088261 80127,https://renownedevents.in/,https://www.google.com/maps/place/Renowned+Events+Wedding+and+Party+Planner/data=!4m7!3m6!1s0x396db7232d6403b5:0xce3614ec2fa47527!8m2!3d26.8315355!4d75.8090876!16s%2Fg%2F11xyfm94vd!19sChIJtQNkLSO3bTkRJ3WkL-wUNs4?authuser=0&hl=en&rclk=1,5.0,2,Event planner,Open 24 hours,,,,Not Called,None,
Happiness decoration jaipur,089490 41052,,https://www.google.com/maps/place/Happiness+decoration+jaipur/data=!4m7!3m6!1s0x396db3ac819f2047:0xbc00933c3693180d!8m2!3d26.9703437!4d75.7709046!16s%2Fg%2F11ry299sc1!19sChIJRyCfgayzbTkRDRiTNjyTALw?authuser=0&hl=en&rclk=1,5.0,26,Event management company,Open,,· Closes 8 pm,,Not Called,None,
DJP Event & Entertainment,070140 90784,https://celebrations-hub-2.preview.emergentagent.com/,https://www.google.com/maps/place/DJP+Event+%26+Entertainment/data=!4m7!3m6!1s0x396db70010722027:0x1466d22c57c04f83!8m2!3d26.8434079!4d75.8146595!16s%2Fg%2F11z38_321k!19sChIJJyByEAC3bTkRg0_AVyzSZhQ?authuser=0&hl=en&rclk=1,5.0,5,Event planner,Open,,· Closes 5 pm,,Not Called,None,
Crafterina_art_house,095882 50336,,https://www.google.com/maps/place/Crafterina_art_house/data=!4m7!3m6!1s0x396dcb032611e075:0xc0b41cfe53408bc3!8m2!3d26.8024838!4d75.8054439!16s%2Fg%2F11t3fp_478!19sChIJdeARJgPLbTkRw4tAU_4ctMA?authuser=0&hl=en&rclk=1,5.0,29,Balloon artist,Open 24 hours,,,,Not Called,None,
Birthday party Decoration,,,https://www.google.com/maps/place/Birthday+party+Decoration/data=!4m7!3m6!1s0x396c4b3cd6ca3a39:0x501ca9f50049aa57!8m2!3d26.8747624!4d75.690526!16s%2Fg%2F11pz8jf3kz!19sChIJOTrK1jxLbDkRV6pJAPWpHFA?authuser=0&hl=en&rclk=1,5.0,13,Event management company,Open 24 hours,,,,Not Called,None,
Decoration Waala,097999 61849,https://decorationwaala.in/,https://www.google.com/maps/place/Decoration+Waala/data=!4m7!3m6!1s0xa736442d47a494f:0xef3a0a42011c429b!8m2!3d26.8852108!4d75.7905578!16s%2Fg%2F11xg5pg0ty!19sChIJT0l61EJkcwoRm0IcAUIKOu8?authuser=0&hl=en&rclk=1,5.0,20,Party planner,Open,,· Closes 8 pm,,Not Called,None,
Balloon Decoration Jaipur,080008 93054,https://www.balloonsdeco.com/,https://www.google.com/maps/place/Balloon+Decoration+Jaipur/data=!4m7!3m6!1s0x396db78eba3b9053:0xa5881e8f6f2dcee2!8m2!3d26.9103707!4d75.843673!16s%2Fg%2F11n04p1lc4!19sChIJU5A7uo63bTkR4s4tb48eiKU?authuser=0&hl=en&rclk=1,5.0,822,Event management company,Open 24 hours,,,,Not Called,None,
Balloon Decoration by kuldeep,,https://sites.google.com/view/balloon-decoration-jaipur,https://www.google.com/maps/place/Balloon+Decoration+by+kuldeep/data=!4m7!3m6!1s0x396db57a21732a99:0x4f5552592d05f87f!8m2!3d26.9152379!4d75.7196463!16s%2Fg%2F11vyzsl90t!19sChIJmSpzIXq1bTkRf_gFLVlSVU8?authuser=0&hl=en&rclk=1,4.9,85,Event management company,Open 24 hours,,,,Not Called,None,
Dev balloon decoration Jaipur,063763 53021,https://dev-balloon-decoration-jaipur.business.site/?utm_source=gmb&utm_medium=referral,https://www.google.com/maps/place/Dev+balloon+decoration+Jaipur/data=!4m7!3m6!1s0x396dcb001e31f95b:0x4f97addb6d3cfdc6!8m2!3d26.8121902!4d75.7718625!16s%2Fg%2F11tsp0bd6y!19sChIJW_kxHgDLbTkRxv08bdutl08?authuser=0&hl=en&rclk=1,5.0,8,Balloon artist,Open 24 hours,,,,Not Called,None,
Vishwakarma Event Studio- Best Pre Wedding and Wedding Photographer In Jaipur,096671 77779,http://www.vksevent.com/,https://www.google.com/maps/place/Vishwakarma+Event+Studio-+Best+Pre+Wedding+and+Wedding+Photographer+In+Jaipur/data=!4m7!3m6!1s0x396dcb3fff792e9b:0x5c482ae6d3ac5456!8m2!3d26.8138399!4d75.7807728!16s%2Fg%2F11ggbnbkvq!19sChIJmy55_z_LbTkRVlSs0-YqSFw?authuser=0&hl=en&rclk=1,4.9,192,Wedding photographer,Open 24 hours,,,,Not Called,None,
Abhi Decors,094166 73915,https://abhidecors.com/,https://www.google.com/maps/place/Abhi+Decors/data=!4m7!3m6!1s0x4e5bd75043864e7d:0xa9a0bb5f5fd081cc!8m2!3d26.8852108!4d75.7905578!16s%2Fg%2F11myl71tcm!19sChIJfU6GQ1DXW04RzIHQX1-7oKk?authuser=0&hl=en&rclk=1,5.0,4,Event planner,Open 24 hours,,,,Not Called,None,
Friends & Events,087696 97072,,https://www.google.com/maps/place/Friends+%26+Events/data=!4m7!3m6!1s0x396db306862e4d33:0x3b2dc26abfba7007!8m2!3d26.9878554!4d75.7579643!16s%2Fg%2F11tdf7bdhd!19sChIJM00uhgazbTkRB3C6v2rCLTs?authuser=0&hl=en&rclk=1,5.0,72,Event management company,Open 24 hours,,Raman Vihar,,Not Called,None,
The Decore Club,074268 11237,https://instagram.com/thedecoreclub?igshid=MzNlNGNkZWQ4Mg==,https://www.google.com/maps/place/The+Decore+Club/data=!4m7!3m6!1s0x396db52de2c5d433:0xd9f61e1f843e0b0b!8m2!3d26.910794!4d75.7692685!16s%2Fg%2F11sbwmsvs2!19sChIJM9TF4i21bTkRCws-hB8e9tk?authuser=0&hl=en&rclk=1,5.0,98,Balloon artist,Open 24 hours,,,,Not Called,None,
Jai Shree Krishna Tent House,099823 99008,https://jsktentsandevents.com/,https://www.google.com/maps/place/Jai+Shree+Krishna+Tent+House/data=!4m7!3m6!1s0x396db3574a4fc3cf:0xbd30cb43ac27a8c0!8m2!3d26.7161476!4d75.8103578!16s%2Fg%2F11gtz6575z!19sChIJz8NPSlezbTkRwKgnrEPLML0?authuser=0&hl=en&rclk=1,5.0,29,Event management company,Open,,· Closes 8 pm,,Not Called,None,
Pradhan Vatika,098290 62042,https://www.instagram.com/pradhan_vatika/,https://www.google.com/maps/place/Pradhan+Vatika/data=!4m7!3m6!1s0x396db59b98798629:0xf38f71b9d06e8238!8m2!3d26.8386974!4d75.7676802!16s%2Fg%2F1td1svsr!19sChIJKYZ5mJu1bTkROIJu0Llxj_M?authuser=0&hl=en&rclk=1,4.2,510,Banquet hall,Open,,· Closes 10 pm,,Not Called,None,
"Balloon Event Decoration,Hotel Room Decoration,Home Decoration A",,,"https://www.google.com/maps/place/Balloon+Event+Decoration,Hotel+Room+Decoration,Home+Decoration+A/data=!4m7!3m6!1s0x396db5c9b7cdfc6d:0xff0d612c56bae4dc!8m2!3d26.8504593!4d75.7627702!16s%2Fg%2F11m5_9ktfv!19sChIJbfzNt8m1bTkR3OS6VixhDf8?authuser=0&hl=en&rclk=1",5.0,1,Event planner,,,,,Not Called,None,
Best Wedding Planner & Corporate Event Planner in Jaipur - Full Moon Events India,,,https://www.google.com/maps/place/Best+Wedding+Planner+%26+Corporate+Event+Planner+in+Jaipur+-+Full+Moon+Events+India/data=!4m7!3m6!1s0x396db7bafdf9a5a9:0x714de6c2262afcf!8m2!3d26.855109!4d75.81231!16s%2Fg%2F11sszcbxyd!19sChIJqaX5_bq3bTkRz69iImzeFAc?authuser=0&hl=en&rclk=1,4.9,14,Event planner,,,,,Not Called,None,
KRISHNAM EVENT & PRODUCTION,070141 69683,,https://www.google.com/maps/place/KRISHNAM+EVENT+%26+PRODUCTION/data=!4m7!3m6!1s0x396db54cc03e1dd1:0xcc4ac6720f24240b!8m2!3d26.8461454!4d75.7525139!16s%2Fg%2F11vbkk87j1!19sChIJ0R0-wEy1bTkRCyQkD3LGSsw?authuser=0&hl=en&rclk=1,5.0,3,Event planner,,,,,Not Called,None,
Sks Events,,,https://www.google.com/maps/place/Sks+Events/data=!4m7!3m6!1s0x396dca1c5ce293d9:0x2b690d5d2498f079!8m2!3d26.8122861!4d75.8027105!16s%2Fg%2F11yh280j2s!19sChIJ2ZPiXBzKbTkRefCYJF0NaSs?authuser=0&hl=en&rclk=1,5.0,1,Event planner,,,,,Not Called,None,
Partypropswala,096606 66656,,https://www.google.com/maps/place/Partypropswala/data=!4m7!3m6!1s0x396db5ed2e7db895:0x9cec9a1575a8e7b!8m2!3d26.8563848!4d75.7657489!16s%2Fg%2F11tr_xvjn1!19sChIJlbh9Lu21bTkRe45aV6HJzgk?authuser=0&hl=en&rclk=1,5.0,6,Party store,,,,,Not Called,None,
